Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Audi,A3,Yes,$0,"179,944",1," Right Front Damage, Impact Medium - Right Side, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930033/2005-audi-a3-hatch?referringPage=SearchResults
Toyota,Markx,No,$950,N/A,," Right Front Damage, Impact Heavy - Right Side, Impact Light - Left Side, Selling De-Registered","Tiptronic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930035/2006-toyota-markx-300g-sedan?referringPage=SearchResults
Honda,fit,Yes,$0,N/A,1," Front Damage, Impact Medium - Front, Impact Medium - Left Side, Airbags Deployed, Impact Light - Rear, Impact Light - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930038/2004-honda-fit-hatch?referringPage=SearchResults
Toyota,Prius,No,"$1,000","124,714",1," Rear Damage, Impact Medium - Rear, Impact Light - Front, Selling De-Registered",N/A,7,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006880064/2012-toyota-prius-alpha-station-wagon?referringPage=SearchResults
Hyundai,290LC-9,No,$800,N/A,0," Engine Damage, Fire Damage Engine, Fire Damaged, Selling De-Registered",Manua,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006930074/2015-hyundai-290lc-9-excavator?referringPage=SearchResults
Nissan,Navara,No,"$1,450",N/A,1," Roof Damage, Rolled, Impact Heavy - Entire Vehicle, Selling De-Registered","Manual,",2,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930077/1994-nissan-navara-station-wagon?referringPage=SearchResults
Citroen,C4,No,$0,N/A,2," Front Damage, Impact Heavy - Front, Selling De-Registered","5spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930078/2006-citroen-c4-1-6-sx-5dr-5sp-m-d-hatch?referringPage=SearchResults
Volkswagen,Golf 2.0 Convertible,No,$1,N/A,0," Airbags Deployed, Impact Heavy - Front, Selling De-Registered",N/A,4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006900122/2000-volkswagen-golf-2-0-convertible-cabriolet?referringPage=SearchResults
Nissan,Wingroad,No,$900,N/A,1," Front Damage, Impact Heavy - Front, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930155/2009-nissan-wingroad-station-wagon?referringPage=SearchResults
Honda,CRV,No,"$1,300",N/A,1," Rear Damage, Impact Heavy - Rear, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930157/2008-honda-crv-station-wagon?referringPage=SearchResults
Kawasaki,EN,No,$0,"10,997",1," Frame Damaged, Impact Light - Left Side, Selling De-Registered",N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930158/2020-kawasaki-en-650-motorcycle?referringPage=SearchResults
Kia,Sportage,No,N/A,"10,900",," Airbags Deployed, Front Damage, Right Front Damage, Right Side Damage, Impact Heavy - Front, Impact Heavy - Right Side, Airbags Deployed, Selling De-Registered","8spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006930159/2023-kia-sportage-lx--2-0dt-4wd-8at-station-wagon?referringPage=SearchResults
Toyota,Corolla,No,$950,"171,685",1," Chassis Damage, Left Front Damage, Impact Heavy - Left Side, Impact Medium - Front, Impact Light - Rear, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930216/2004-toyota-corolla-fielder-station-wagon?referringPage=SearchResults
Mazda,MAZDA3,Yes,$0,"239,046",1," Left Front Damage, Left Rear Damage, Roof Damage, Vandalised - Entire Vehicle, Stolen & Recovered, Suspension Damage, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930218/2007-mazda-mazda3-sporthatch-sp23-2-3-hatch?referringPage=SearchResults
Harley-Davidson,FXD,No,$0,N/A,0," Front Damage, Left Side Damage, Rear Damage, Right Side Damage, Selling De-Registered",N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006920215/2011-harley-davidson-fxd-motorcycle?referringPage=SearchResults
Toyota,Hilux,No,N/A,"304,725",2," Engine Damage, Fresh Water Damage, Interior Damage, Selling De-Registered","Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006920228/2009-toyota-hilux-3-0td-4wd-sr5-dc-5m-utility?referringPage=SearchResults
Nissan,Tiida,No,$0,"137,739",1," Rear Damage, Right Rear Damage, Right Side Damage, Impact Heavy - Rear, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006930220/2005-nissan-tiida-hatch?referringPage=SearchResults
Toyota,Prius,No,$950,"195,233",1," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006930273/2014-toyota-prius-hybrid-hatch?referringPage=SearchResults
