Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Allex,No,$0,"227,876",1," Front Damage, Impact Heavy - Front, Impact Heavy - Right Side, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006710030/2005-toyota-allex-station-wagon?referringPage=SearchResults
Nissan,March,No,$525,"120,237",0," Rear Damage, Impact Medium - Rear, Impact Light - Right Side, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740076/2007-nissan-march-hatch?referringPage=SearchResults
Nissan,March,Yes,"$1,600","133,843",0," Front Damage, Glass Broken, Ignition Damage, Left Rear Damage, Right Rear Damage, Vandalised - Interior, Impact Light - Rear, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740085/2009-nissan-march-hatch?referringPage=SearchResults
Ford,Falcon BF2 XR6 Sedan A,Yes,N/A,"174,205",, Selling Registered,N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006740088/2007-ford-falcon-bf2-xr6-sedan-a?referringPage=SearchResults
Honda,Integra,No,N/A,"230,656",0," Engine Damage, Front Damage, Water Damage, Selling De-Registered","Automatic,",4,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006750084/2001-honda-integra-coup%C3%A9?referringPage=SearchResults
Toyota,Hilux,No,N/A,"188,206",0," Front Damage, Left Front Damage, Right Front Damage, Rolled, Selling De-Registered","5spd Manual,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006740115/2008-toyota-hilux-dual-cab-utility?referringPage=SearchResults
Nissan,Lafesta,No,$675,"137,327",0," Front Damage, Right Rear Damage, Impact Heavy - Front, Impact Heavy - Right Side, Dismantled - Interior, Selling De-Registered","CVT,",7,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006730114/2010-nissan-lafesta-station-wagon?referringPage=SearchResults
Kymco,UXV 450 Turf,No,$0,N/A,0," Front Damage, Impact Heavy - Front, Selling De-Registered","Automatic, Drive Type, 4x2, Fuel Type, Petro",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006700131/2019-kymco-uxv-450-turf-quad-bike?referringPage=SearchResults
Nissan,Skyline,No,$0,"218,633",0," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006610155/2003-nissan-skyline-sedan?referringPage=SearchResults
Toyota,Corolla,Yes,N/A,N/A,0," Glass Broken, Interior Damage, Vandalised - Interior, Stolen & Recovered, Selling Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006740165/2015-toyota-corolla-fielder-station-wagon?referringPage=SearchResults
Ford,Ecosport,No,$0,"162,205",1," Front Damage, Left Side Damage, Rear Damage, Roof Damage, Right Side Damage, Impact Heavy - Front, Impact Heavy - Roof, Impact Heavy - Left Side, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006710180/2015-ford-ecosport-titanium-1-5p-6at-s-station-wagon?referringPage=SearchResults
