Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Suzuki,Swift,No,$0,"69,654",1," Rear Damage, Right Front Damage, Impact Heavy - Rear, Impact Medium - Front, Impact Light - Right Side, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006640001/2018-suzuki-swift-glc-1-2p-cvt-hatch?referringPage=SearchResults
Mazda,Demio,No,$0,"82,043",1," Interior Damage, Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680050/1997-mazda-demio-hatchback-5-dr-1-5-hatch?referringPage=SearchResults
Subaru,Impreza,No,N/A,"128,764",1," Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680086/2011-subaru-impreza-wrx-sti-hatch?referringPage=SearchResults
Hyundai,ix35,No,$0,"58,172",0," Water Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006640118/2015-hyundai-ix35-gdi2-0elite6a-2-0p6-station-wagon?referringPage=SearchResults
Toyota,Avensis,No,$0,N/A,0," Impact Light - Left Side, Stolen & Recovered, Selling Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006620112/2005-toyota-avensis-station-wagon?referringPage=SearchResults
Suzuki,Swift,No,$0,"154,467",1," Front Damage, Impact Light - Front, Selling De-Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006660207/2006-suzuki-swift-hatch?referringPage=SearchResults
SWIFT,Archway,No,N/A,N/A,0," Under Body Damage, Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006650242/2004-swift-archway-caravan?referringPage=SearchResults
Ford,Ranger,No,N/A,"22,709",1," Water Damage, Selling De-Registered","6spd Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006660277/2021-ford-ranger-xlt-double-cab-w-sa-dual-cab-utility?referringPage=SearchResults
Nissan,Wingroad,No,$0,"117,118",0," Ignition Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680305/2015-nissan-wingroad-station-wagon?referringPage=SearchResults
BMW,X5,No,N/A,"68,438",1," Water Damage, Selling De-Registered","Automatic,",7,Diesel,https://manheim.co.nz/damaged-vehicles/000000000006600333/2017-bmw-x5-xdrive25d-sav-2-0d--touring?referringPage=SearchResults
Toyota,Aurion,No,$0,"157,590",1," Water Damage, Selling De-Registered","6spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006680370/2012-toyota-aurion-at-x-3-5p-sdn-6a-sedan?referringPage=SearchResults
TRAILER,Homebuilt,No,N/A,N/A,0," Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006630386/2013-trailer-homebuilt-camper-trailer?referringPage=SearchResults
TRAILER,Homebuilt,No,N/A,N/A,0," Water Damage, Selling De-Registered",N/A,N/A,N/A,https://manheim.co.nz/damaged-vehicles/000000000006630386/2013-trailer-homebuilt-camper-trailer?referringPage=SearchResults
Mazda,Atenza,No,$0,"99,010",2," Airbags Deployed, Water Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006690380/2012-mazda-atenza-station-wagon?referringPage=SearchResults
Honda,Jazz,No,$0,"131,497",1," Airbags Deployed, Front Damage, Impact Heavy - Front, Airbags Deployed, Impact Light - Rear, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006690397/2016-honda-jazz-rs-1-5p-cvt-ha-5dr--hatch?referringPage=SearchResults
