Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Toyota,Hiace,No,$0,"389,318",, Selling De-Registered,"5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070060/2004-toyota-hiace-3-0d-zl-van-5m-van?referringPage=SearchResults
Subaru,Impreza,No,N/A,"138,536",, Selling Registered,"Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060097/2008-subaru-impreza-4d-hatch?referringPage=SearchResults
Nissan,March,No,$300,"116,645",1," Engine Damage, Front Damage, Airbags Deployed, Structural Damage, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080133/2004-nissan-march-hatch?referringPage=SearchResults
Mazda,BT-50,No,N/A,N/A,1," Front Damage, Structural Damage, Selling De-Registered",N/A,4,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007040194/2017-mazda-bt-50-glx-f-c-c-c-3-2d-4w-dual-cab-chassis?referringPage=SearchResults
Volkswagen,Passat,Yes,$0,N/A,2," Left Front Damage, Left Side Damage, Selling Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080375/2008-volkswagen-passat-2-0-fsi-sedan?referringPage=SearchResults
Toyota,Dyna,No,$0,N/A,1," Front Damage, Structural Damage, Selling De-Registered","5spd Manual,",3,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080395/2013-toyota-dyna-box-body-gvm-4-985kg?referringPage=SearchResults
Renault,Latitude,No,$500,"107,053",1," Left Rear Damage, Right Front Damage, Structural Damage, Stolen & Recovered, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007090447/2012-renault-latitude-2-0l-sedan?referringPage=SearchResults
Mitsubishi,Mirage,No,N/A,"6,235",, Selling Registered,"CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007080535/2022-mitsubishi-mirage-xls-1-2p-cvt-5d-hatch?referringPage=SearchResults
Mazda,CX-5,No,N/A,"163,304",, Selling Registered,"Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007070675/2014-mazda-cx-5-5d-station-wagon?referringPage=SearchResults
NEW Holland,6030 Elite,No,"$6,000",N/A,0," Engine Damage, Rear Damage, Water Damage, Selling De-Registered","Manual, Fuel Type, Diese",N/A,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007060743/2013-new-holland-6030-elite-tractor?referringPage=SearchResults
Mazda,Demio,Yes,$525,"184,082",0," Glass Broken, Ignition Damage, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060769/2006-mazda-demio-hatch?referringPage=SearchResults
Nissan,Qashqai,No,N/A,"73,978",, Selling Registered,"CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000007060824/2018-nissan-qashqai-n-tec-2-0p-cvt-5d-hatch?referringPage=SearchResults
Mitsubishi,Triton,No,N/A,"18,840",, Selling Registered,"Automatic,",5,Diesel,https://manheim.co.nz/damaged-vehicles/000000000007080913/2023-mitsubishi-triton-dc-glxr-6at-2-4d-4w-4d-dual-cab-utility?referringPage=SearchResults
