Manufacturer,Model,Registration Status,Price,Mileage,Keys,Damage description,Transmission,Seats,Fuel Type,Link
Nissan,Tiida,No,$0,"141,857",1," Engine Damage, Impact Heavy - Front, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006880019/2006-nissan-tiida-hatch?referringPage=SearchResults
Mazda,Demio,No,$0,N/A,0," Front Damage, Left Front Damage, Left Rear Damage, Rear Damage, Right Front Damage, Selling De-Registered",N/A,5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006850035/2011-mazda-demio-hatch?referringPage=SearchResults
Daihatsu,Sirion,Yes,$0,"128,373",0," Front Damage, Impact Light - Front, Selling Registered","4spd Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006880061/2003-daihatsu-sirion-sirion-1-3p-hatch-5-hatch?referringPage=SearchResults
Suzuki,GSX150,Yes,$700,N/A,1," Rear Damage, Impact Light - Left Side, Selling Registered",N/A,N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006880098/2022-suzuki-gsx150-fdf-gixxer-motorcycle?referringPage=SearchResults
Mazda,MAZDA3,No,$0,"66,792",0," Front Damage, Has Key, Selling De-Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006860188/2004-mazda-mazda3-sedan-gsx-2-0-sedan?referringPage=SearchResults
Honda,Logo,Yes,$0,"197,521",1," Impact Light - Front, Impact Light - Right Side, Stolen & Recovered, Selling Registered","Automatic,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006880208/2000-honda-logo-hatch?referringPage=SearchResults
Nissan,Tiida,No,$0,N/A,0," Ignition Damage, Rear Damage, Vandalised - Interior, Impact Medium - Rear, Impact Light - Front, Stolen & Recovered, Selling De-Registered","CVT,",5,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006880253/2011-nissan-tiida-latio-sedan?referringPage=SearchResults
Kia,Sorento,No,N/A,"10,976",0," Front Damage, Right Side Damage, Selling De-Registered","Automatic,",7,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006870262/2023-kia-sorento-hev-ex-1-6pht-4wd-station-wagon?referringPage=SearchResults
BMW,S1000,No,"$2,500","11,263",0," Front Fork Damaged, Frame Damaged, Impact Medium - Right Side, Selling De-Registered","Manual,",N/A,Petrol,https://manheim.co.nz/damaged-vehicles/000000000006870264/2018-bmw-s1000-rr-motorcycle?referringPage=SearchResults
Toyota,RAV4,No,N/A,N/A,1," Front Damage, Impact Heavy - Front, Airbags Deployed, Selling De-Registered","Automatic,",5,Hybrid,https://manheim.co.nz/damaged-vehicles/000000000006870274/2023-toyota-rav4-gx-2-5ph-4wd-hd-station-wagon?referringPage=SearchResults
